,url_host,title,description,text
243,http://mobile.smartadserver.com,,,
244,http://vkfaces.com,,,
245,http://fontanka-ru.turbopages.org,,,
246,http://cdn.b612.net,,,403 Forbidden 403 Forbidden nginx
247,http://spac1.com,Akado,,"﻿ Akado Подключение ИНТЕРАКТИВНОГО ТВ Отправить Доступ к информационному ресурсу ограничен на основании Федерального закона от 27 июля 2006 №149-ФЗ 
«Об информации, информационных технологиях и о защите информации». Адрес сайта Единого реестра доменных имен, указателей, страниц сайтов в сети Интернет и сетевых адресов, позволяющих идентифицировать сайты в сети Интернет, содержащие информацию, распространение которой в Российской Федерации запрещено: http://blocklist.rkn.gov.ru/ Адрес Реестра нарушителей авторских прав: http://nap.rkn.gov.ru/reestr/ интерактивное  ТВ Смотри где угодно. Отключи когда захочешь. Подключить до 45 дней в подарок ОАО «КОМКОР». Россия, 117535, г. Москва, Варшавское шоссе, д. 133. ИНН 7717020170  ОГРН 1027739387521"
248,http://teleprogramma-pro.turbopages.org,,,
249,http://search-drru.dt.dbankcloud.com,,,
250,http://gamesisart.ru,,,
251,http://drivemusic.me,,,403 Forbidden 403 Forbidden nginx
252,http://my.anwap.pub,,,
253,http://1tv-ru.turbopages.org,,,
254,http://m24-ru.turbopages.org,,,
255,http://tonkosti.ru,,,403 Forbidden 403 Forbidden nginx/1.20.2
256,http://track24.ru, 403 Forbidden,,﻿ 403 Forbidden 403 Forbidden Access to this resource on the server is denied!
257,http://wikiroutes.info,Wikiroutes: Your Public Transit Database,"Interactive map, schedule and search for routes of urban transport: bus, buses, trolleybusbuses, trams - circuit on the map, the trajectory, the distance value.",
258,http://m.soccer.ru,,,
259,http://ru.savefrom.net,,,
260,http://sobesednik.ru,Akado,,"﻿ Akado Подключение ИНТЕРАКТИВНОГО ТВ Отправить Доступ к информационному ресурсу ограничен на основании Федерального закона от 27 июля 2006 №149-ФЗ 
«Об информации, информационных технологиях и о защите информации». Адрес сайта Единого реестра доменных имен, указателей, страниц сайтов в сети Интернет и сетевых адресов, позволяющих идентифицировать сайты в сети Интернет, содержащие информацию, распространение которой в Российской Федерации запрещено: http://blocklist.rkn.gov.ru/ Адрес Реестра нарушителей авторских прав: http://nap.rkn.gov.ru/reestr/ интерактивное  ТВ Смотри где угодно. Отключи когда захочешь. Подключить до 45 дней в подарок ОАО «КОМКОР». Россия, 117535, г. Москва, Варшавское шоссе, д. 133. ИНН 7717020170  ОГРН 1027739387521"
261,http://ilive-com-ua.turbopages.org,,,
262,http://s4.stc.all.kpcdn.net,,,403 Forbidden Request forbidden by administrative rules.
263,http://go.ufn.su,,,
264,http://7days-ru.turbopages.org,,,
265,http://ladyelena-ru.turbopages.org,,,
266,http://rutraveller.ru,,,
267,http://ntv-ru.turbopages.org,,,
268,http://storage.myseldon.com,,,403 Forbidden 403 Forbidden nginx
269,http://pozdravok.com,,,
